transaction_id,account_code,amount,transaction_date,description
TXN00000661,101-001,1600.45,2025-09-16T09:52:45.435733,Transaction 661
TXN00000662,101-002,1723.9,2025-09-16T09:52:45.435735,Transaction 662
TXN00000663,101-003,1847.35,2025-09-16T09:52:45.435738,Transaction 663
TXN00000664,101-004,1970.8,2025-09-16T09:52:45.435741,Transaction 664
TXN00000665,101-005,2094.25,2025-09-16T09:52:45.435744,Transaction 665
TXN00000666,101-006,2217.7,2025-09-16T09:52:45.435747,Transaction 666
TXN00000667,101-007,2341.15,2025-09-16T09:52:45.435750,Transaction 667
TXN00000668,101-008,2464.6,2025-09-16T09:52:45.435753,Transaction 668
TXN00000669,101-009,2588.05,2025-09-16T09:52:45.435755,Transaction 669
TXN00000670,101-000,2711.5,2025-09-16T09:52:45.435758,Transaction 670
TXN00000671,101-001,2834.95,2025-09-16T09:52:45.435761,Transaction 671
TXN00000672,101-002,2958.4,2025-09-16T09:52:45.435764,Transaction 672
TXN00000673,101-003,3081.85,2025-09-16T09:52:45.435767,Transaction 673
TXN00000674,101-004,3205.3,2025-09-16T09:52:45.435770,Transaction 674
TXN00000675,101-005,3328.75,2025-09-16T09:52:45.435772,Transaction 675
TXN00000676,101-006,3452.2,2025-09-16T09:52:45.435775,Transaction 676
TXN00000677,101-007,3575.65,2025-09-16T09:52:45.435778,Transaction 677
TXN00000678,101-008,3699.1,2025-09-16T09:52:45.435781,Transaction 678
TXN00000679,101-009,3822.55,2025-09-16T09:52:45.435784,Transaction 679
TXN00000680,101-000,3946.0,2025-09-16T09:52:45.435787,Transaction 680
TXN00000681,101-001,4069.45,2025-09-16T09:52:45.435790,Transaction 681
TXN00000682,101-002,4192.9,2025-09-16T09:52:45.435793,Transaction 682
TXN00000683,101-003,4316.35,2025-09-16T09:52:45.435796,Transaction 683
TXN00000684,101-004,4439.8,2025-09-16T09:52:45.435799,Transaction 684
TXN00000685,101-005,4563.25,2025-09-16T09:52:45.435802,Transaction 685
TXN00000686,101-006,4686.7,2025-09-16T09:52:45.435805,Transaction 686
TXN00000687,101-007,4810.15,2025-09-16T09:52:45.435808,Transaction 687
TXN00000688,101-008,4933.6,2025-09-16T09:52:45.435811,Transaction 688
TXN00000689,101-009,5057.05,2025-09-16T09:52:45.435813,Transaction 689
TXN00000690,101-000,5180.5,2025-09-16T09:52:45.435816,Transaction 690
TXN00000691,101-001,5303.95,2025-09-16T09:52:45.435819,Transaction 691
TXN00000692,101-002,5427.4,2025-09-16T09:52:45.435822,Transaction 692
TXN00000693,101-003,5550.85,2025-09-16T09:52:45.435825,Transaction 693
TXN00000694,101-004,5674.3,2025-09-16T09:52:45.435827,Transaction 694
TXN00000695,101-005,5797.75,2025-09-16T09:52:45.435830,Transaction 695
TXN00000696,101-006,5921.2,2025-09-16T09:52:45.435833,Transaction 696
TXN00000697,101-007,6044.65,2025-09-16T09:52:45.435836,Transaction 697
TXN00000698,101-008,6168.1,2025-09-16T09:52:45.435839,Transaction 698
TXN00000699,101-009,6291.55,2025-09-16T09:52:45.435841,Transaction 699
TXN00000700,101-000,6415.0,2025-09-16T09:52:45.435844,Transaction 700
TXN00000701,101-001,6538.45,2025-09-16T09:52:45.435847,Transaction 701
TXN00000702,101-002,6661.9,2025-09-16T09:52:45.435850,Transaction 702
TXN00000703,101-003,6785.35,2025-09-16T09:52:45.435853,Transaction 703
TXN00000704,101-004,6908.8,2025-09-16T09:52:45.435855,Transaction 704
TXN00000705,101-005,7032.25,2025-09-16T09:52:45.435858,Transaction 705
TXN00000706,101-006,7155.7,2025-09-16T09:52:45.435861,Transaction 706
TXN00000707,101-007,7279.15,2025-09-16T09:52:45.435864,Transaction 707
TXN00000708,101-008,7402.6,2025-09-16T09:52:45.435867,Transaction 708
TXN00000709,101-009,7526.05,2025-09-16T09:52:45.435870,Transaction 709
TXN00000710,101-000,7649.5,2025-09-16T09:52:45.435872,Transaction 710
TXN00000711,101-001,7772.95,2025-09-16T09:52:45.435875,Transaction 711
TXN00000712,101-002,7896.4,2025-09-16T09:52:45.435878,Transaction 712
TXN00000713,101-003,8019.85,2025-09-16T09:52:45.435881,Transaction 713
TXN00000714,101-004,8143.3,2025-09-16T09:52:45.435884,Transaction 714
TXN00000715,101-005,8266.75,2025-09-16T09:52:45.435887,Transaction 715
TXN00000716,101-006,8390.2,2025-09-16T09:52:45.435889,Transaction 716
TXN00000717,101-007,8513.65,2025-09-16T09:52:45.435892,Transaction 717
TXN00000718,101-008,8637.1,2025-09-16T09:52:45.435895,Transaction 718
TXN00000719,101-009,8760.55,2025-09-16T09:52:45.435898,Transaction 719
TXN00000720,101-000,8884.0,2025-09-16T09:52:45.435901,Transaction 720
TXN00000721,101-001,9007.45,2025-09-16T09:52:45.435903,Transaction 721
TXN00000722,101-002,9130.9,2025-09-16T09:52:45.435906,Transaction 722
TXN00000723,101-003,9254.35,2025-09-16T09:52:45.435909,Transaction 723
TXN00000724,101-004,9377.8,2025-09-16T09:52:45.435912,Transaction 724
TXN00000725,101-005,9501.25,2025-09-16T09:52:45.435915,Transaction 725
TXN00000726,101-006,9624.7,2025-09-16T09:52:45.435918,Transaction 726
TXN00000727,101-007,9748.15,2025-09-16T09:52:45.435920,Transaction 727
TXN00000728,101-008,9871.6,2025-09-16T09:52:45.435923,Transaction 728
TXN00000729,101-009,9995.05,2025-09-16T09:52:45.435926,Transaction 729
TXN00000730,101-000,118.5,2025-09-16T09:52:45.435929,Transaction 730
TXN00000731,101-001,241.95,2025-09-16T09:52:45.435932,Transaction 731
TXN00000732,101-002,365.4,2025-09-16T09:52:45.435935,Transaction 732
TXN00000733,101-003,488.85,2025-09-16T09:52:45.435938,Transaction 733
TXN00000734,101-004,612.3,2025-09-16T09:52:45.435941,Transaction 734
TXN00000735,101-005,735.75,2025-09-16T09:52:45.435944,Transaction 735
TXN00000736,101-006,859.2,2025-09-16T09:52:45.435947,Transaction 736
TXN00000737,101-007,982.65,2025-09-16T09:52:45.435949,Transaction 737
TXN00000738,101-008,1106.1,2025-09-16T09:52:45.435952,Transaction 738
TXN00000739,101-009,1229.55,2025-09-16T09:52:45.435955,Transaction 739
TXN00000740,101-000,1353.0,2025-09-16T09:52:45.435958,Transaction 740
TXN00000741,101-001,1476.45,2025-09-16T09:52:45.435961,Transaction 741
TXN00000742,101-002,1599.9,2025-09-16T09:52:45.435964,Transaction 742
TXN00000743,101-003,1723.35,2025-09-16T09:52:45.435967,Transaction 743
TXN00000744,101-004,1846.8,2025-09-16T09:52:45.435969,Transaction 744
TXN00000745,101-005,1970.25,2025-09-16T09:52:45.435972,Transaction 745
TXN00000746,101-006,2093.7,2025-09-16T09:52:45.435975,Transaction 746
TXN00000747,101-007,2217.15,2025-09-16T09:52:45.436023,Transaction 747
TXN00000748,101-008,2340.6,2025-09-16T09:52:45.436026,Transaction 748
TXN00000749,101-009,2464.05,2025-09-16T09:52:45.436029,Transaction 749
TXN00000750,101-000,2587.5,2025-09-16T09:52:45.436032,Transaction 750
TXN00000751,101-001,2710.95,2025-09-16T09:52:45.436035,Transaction 751
TXN00000752,101-002,2834.4,2025-09-16T09:52:45.436038,Transaction 752
TXN00000753,101-003,2957.85,2025-09-16T09:52:45.436040,Transaction 753
TXN00000754,101-004,3081.3,2025-09-16T09:52:45.436043,Transaction 754
TXN00000755,101-005,3204.75,2025-09-16T09:52:45.436046,Transaction 755
TXN00000756,101-006,3328.2,2025-09-16T09:52:45.436049,Transaction 756
TXN00000757,101-007,3451.65,2025-09-16T09:52:45.436052,Transaction 757
TXN00000758,101-008,3575.1,2025-09-16T09:52:45.436055,Transaction 758
TXN00000759,101-009,3698.55,2025-09-16T09:52:45.436057,Transaction 759
TXN00000760,101-000,3822.0,2025-09-16T09:52:45.436060,Transaction 760
TXN00000761,101-001,3945.45,2025-09-16T09:52:45.436063,Transaction 761
TXN00000762,101-002,4068.9,2025-09-16T09:52:45.436066,Transaction 762
TXN00000763,101-003,4192.35,2025-09-16T09:52:45.436069,Transaction 763
TXN00000764,101-004,4315.8,2025-09-16T09:52:45.436072,Transaction 764
TXN00000765,101-005,4439.25,2025-09-16T09:52:45.436075,Transaction 765
TXN00000766,101-006,4562.7,2025-09-16T09:52:45.436078,Transaction 766
TXN00000767,101-007,4686.15,2025-09-16T09:52:45.436081,Transaction 767
TXN00000768,101-008,4809.6,2025-09-16T09:52:45.436084,Transaction 768
TXN00000769,101-009,4933.05,2025-09-16T09:52:45.436086,Transaction 769
TXN00000770,101-000,5056.5,2025-09-16T09:52:45.436089,Transaction 770
TXN00000771,101-001,5179.95,2025-09-16T09:52:45.436092,Transaction 771
TXN00000772,101-002,5303.4,2025-09-16T09:52:45.436106,Transaction 772
TXN00000773,101-003,5426.85,2025-09-16T09:52:45.436111,Transaction 773
TXN00000774,101-004,5550.3,2025-09-16T09:52:45.436113,Transaction 774
TXN00000775,101-005,5673.75,2025-09-16T09:52:45.436116,Transaction 775
TXN00000776,101-006,5797.2,2025-09-16T09:52:45.436119,Transaction 776
TXN00000777,101-007,5920.65,2025-09-16T09:52:45.436122,Transaction 777
TXN00000778,101-008,6044.1,2025-09-16T09:52:45.436125,Transaction 778
TXN00000779,101-009,6167.55,2025-09-16T09:52:45.436127,Transaction 779
TXN00000780,101-000,6291.0,2025-09-16T09:52:45.436130,Transaction 780
TXN00000781,101-001,6414.45,2025-09-16T09:52:45.436133,Transaction 781
TXN00000782,101-002,6537.9,2025-09-16T09:52:45.436136,Transaction 782
TXN00000783,101-003,6661.35,2025-09-16T09:52:45.436139,Transaction 783
TXN00000784,101-004,6784.8,2025-09-16T09:52:45.436142,Transaction 784
TXN00000785,101-005,6908.25,2025-09-16T09:52:45.436144,Transaction 785
TXN00000786,101-006,7031.7,2025-09-16T09:52:45.436147,Transaction 786
TXN00000787,101-007,7155.15,2025-09-16T09:52:45.436150,Transaction 787
TXN00000788,101-008,7278.6,2025-09-16T09:52:45.436153,Transaction 788
TXN00000789,101-009,7402.05,2025-09-16T09:52:45.436156,Transaction 789
TXN00000790,101-000,7525.5,2025-09-16T09:52:45.436159,Transaction 790
TXN00000791,101-001,7648.95,2025-09-16T09:52:45.436162,Transaction 791
TXN00000792,101-002,7772.4,2025-09-16T09:52:45.436164,Transaction 792
TXN00000793,101-003,7895.85,2025-09-16T09:52:45.436167,Transaction 793
TXN00000794,101-004,8019.3,2025-09-16T09:52:45.436170,Transaction 794
TXN00000795,101-005,8142.75,2025-09-16T09:52:45.436173,Transaction 795
TXN00000796,101-006,8266.2,2025-09-16T09:52:45.436176,Transaction 796
TXN00000797,101-007,8389.65,2025-09-16T09:52:45.436179,Transaction 797
TXN00000798,101-008,8513.1,2025-09-16T09:52:45.436182,Transaction 798
TXN00000799,101-009,8636.55,2025-09-16T09:52:45.436184,Transaction 799
TXN00000800,101-000,8760.0,2025-09-16T09:52:45.436187,Transaction 800
TXN00000801,101-001,8883.45,2025-09-16T09:52:45.436190,Transaction 801
TXN00000802,101-002,9006.9,2025-09-16T09:52:45.436193,Transaction 802
TXN00000803,101-003,9130.35,2025-09-16T09:52:45.436196,Transaction 803
TXN00000804,101-004,9253.8,2025-09-16T09:52:45.436199,Transaction 804
TXN00000805,101-005,9377.25,2025-09-16T09:52:45.436202,Transaction 805
TXN00000806,101-006,9500.7,2025-09-16T09:52:45.436205,Transaction 806
TXN00000807,101-007,9624.15,2025-09-16T09:52:45.436208,Transaction 807
TXN00000808,101-008,9747.6,2025-09-16T09:52:45.436210,Transaction 808
TXN00000809,101-009,9871.05,2025-09-16T09:52:45.436213,Transaction 809
TXN00000810,101-000,9994.5,2025-09-16T09:52:45.436216,Transaction 810
TXN00000811,101-001,117.95,2025-09-16T09:52:45.436219,Transaction 811
TXN00000812,101-002,241.4,2025-09-16T09:52:45.436222,Transaction 812
TXN00000813,101-003,364.85,2025-09-16T09:52:45.436225,Transaction 813
TXN00000814,101-004,488.3,2025-09-16T09:52:45.436228,Transaction 814
TXN00000815,101-005,611.75,2025-09-16T09:52:45.436231,Transaction 815
TXN00000816,101-006,735.2,2025-09-16T09:52:45.436233,Transaction 816
TXN00000817,101-007,858.65,2025-09-16T09:52:45.436236,Transaction 817
TXN00000818,101-008,982.1,2025-09-16T09:52:45.436239,Transaction 818
TXN00000819,101-009,1105.55,2025-09-16T09:52:45.436242,Transaction 819
TXN00000820,101-000,1229.0,2025-09-16T09:52:45.436245,Transaction 820
TXN00000821,101-001,1352.45,2025-09-16T09:52:45.436247,Transaction 821
TXN00000822,101-002,1475.9,2025-09-16T09:52:45.436250,Transaction 822
TXN00000823,101-003,1599.35,2025-09-16T09:52:45.436253,Transaction 823
TXN00000824,101-004,1722.8,2025-09-16T09:52:45.436256,Transaction 824
TXN00000825,101-005,1846.25,2025-09-16T09:52:45.436259,Transaction 825
TXN00000826,101-006,1969.7,2025-09-16T09:52:45.436261,Transaction 826
TXN00000827,101-007,2093.15,2025-09-16T09:52:45.436264,Transaction 827
TXN00000828,101-008,2216.6,2025-09-16T09:52:45.436267,Transaction 828
TXN00000829,101-009,2340.05,2025-09-16T09:52:45.436270,Transaction 829
TXN00000830,101-000,2463.5,2025-09-16T09:52:45.436273,Transaction 830
TXN00000831,101-001,2586.95,2025-09-16T09:52:45.436276,Transaction 831
TXN00000832,101-002,2710.4,2025-09-16T09:52:45.436278,Transaction 832
TXN00000833,101-003,2833.85,2025-09-16T09:52:45.436281,Transaction 833
TXN00000834,101-004,2957.3,2025-09-16T09:52:45.436284,Transaction 834
TXN00000835,101-005,3080.75,2025-09-16T09:52:45.436287,Transaction 835
TXN00000836,101-006,3204.2,2025-09-16T09:52:45.436290,Transaction 836
TXN00000837,101-007,3327.65,2025-09-16T09:52:45.436293,Transaction 837
TXN00000838,101-008,3451.1,2025-09-16T09:52:45.436295,Transaction 838
TXN00000839,101-009,3574.55,2025-09-16T09:52:45.436298,Transaction 839
TXN00000840,101-000,3698.0,2025-09-16T09:52:45.436301,Transaction 840
TXN00000841,101-001,3821.45,2025-09-16T09:52:45.436304,Transaction 841
TXN00000842,101-002,3944.9,2025-09-16T09:52:45.436307,Transaction 842
TXN00000843,101-003,4068.35,2025-09-16T09:52:45.436310,Transaction 843
TXN00000844,101-004,4191.8,2025-09-16T09:52:45.436313,Transaction 844
TXN00000845,101-005,4315.25,2025-09-16T09:52:45.436315,Transaction 845
TXN00000846,101-006,4438.7,2025-09-16T09:52:45.436318,Transaction 846
TXN00000847,101-007,4562.15,2025-09-16T09:52:45.436321,Transaction 847
TXN00000848,101-008,4685.6,2025-09-16T09:52:45.436324,Transaction 848
TXN00000849,101-009,4809.05,2025-09-16T09:52:45.436327,Transaction 849
TXN00000850,101-000,4932.5,2025-09-16T09:52:45.436330,Transaction 850
TXN00000851,101-001,5055.95,2025-09-16T09:52:45.436332,Transaction 851
TXN00000852,101-002,5179.4,2025-09-16T09:52:45.436335,Transaction 852
TXN00000853,101-003,5302.85,2025-09-16T09:52:45.436338,Transaction 853
TXN00000854,101-004,5426.3,2025-09-16T09:52:45.436341,Transaction 854
TXN00000855,101-005,5549.75,2025-09-16T09:52:45.436344,Transaction 855
TXN00000856,101-006,5673.2,2025-09-16T09:52:45.436346,Transaction 856
TXN00000857,101-007,5796.65,2025-09-16T09:52:45.436350,Transaction 857
TXN00000858,101-008,5920.1,2025-09-16T09:52:45.436352,Transaction 858
TXN00000859,101-009,6043.55,2025-09-16T09:52:45.436355,Transaction 859
TXN00000860,101-000,6167.0,2025-09-16T09:52:45.436358,Transaction 860
TXN00000861,101-001,6290.45,2025-09-16T09:52:45.436361,Transaction 861
TXN00000862,101-002,6413.9,2025-09-16T09:52:45.436364,Transaction 862
TXN00000863,101-003,6537.35,2025-09-16T09:52:45.436367,Transaction 863
TXN00000864,101-004,6660.8,2025-09-16T09:52:45.436370,Transaction 864
TXN00000865,101-005,6784.25,2025-09-16T09:52:45.436372,Transaction 865
TXN00000866,101-006,6907.7,2025-09-16T09:52:45.436375,Transaction 866
TXN00000867,101-007,7031.15,2025-09-16T09:52:45.436378,Transaction 867
TXN00000868,101-008,7154.6,2025-09-16T09:52:45.436381,Transaction 868
TXN00000869,101-009,7278.05,2025-09-16T09:52:45.436384,Transaction 869
TXN00000870,101-000,7401.5,2025-09-16T09:52:45.436387,Transaction 870
TXN00000871,101-001,7524.95,2025-09-16T09:52:45.436390,Transaction 871
TXN00000872,101-002,7648.4,2025-09-16T09:52:45.436392,Transaction 872
TXN00000873,101-003,7771.85,2025-09-16T09:52:45.436395,Transaction 873
TXN00000874,101-004,7895.3,2025-09-16T09:52:45.436398,Transaction 874
TXN00000875,101-005,8018.75,2025-09-16T09:52:45.436401,Transaction 875
TXN00000876,101-006,8142.2,2025-09-16T09:52:45.436404,Transaction 876
TXN00000877,101-007,8265.65,2025-09-16T09:52:45.436407,Transaction 877
TXN00000878,101-008,8389.1,2025-09-16T09:52:45.436409,Transaction 878
TXN00000879,101-009,8512.55,2025-09-16T09:52:45.436412,Transaction 879
TXN00000880,101-000,8636.0,2025-09-16T09:52:45.436415,Transaction 880
TXN00000881,101-001,8759.45,2025-09-16T09:52:45.436418,Transaction 881
TXN00000882,101-002,8882.9,2025-09-16T09:52:45.436421,Transaction 882
TXN00000883,101-003,9006.35,2025-09-16T09:52:45.436424,Transaction 883
TXN00000884,101-004,9129.8,2025-09-16T09:52:45.436427,Transaction 884
TXN00000885,101-005,9253.25,2025-09-16T09:52:45.436430,Transaction 885
TXN00000886,101-006,9376.7,2025-09-16T09:52:45.436433,Transaction 886
TXN00000887,101-007,9500.15,2025-09-16T09:52:45.436436,Transaction 887
TXN00000888,101-008,9623.6,2025-09-16T09:52:45.436439,Transaction 888
TXN00000889,101-009,9747.05,2025-09-16T09:52:45.436442,Transaction 889
TXN00000890,101-000,9870.5,2025-09-16T09:52:45.436445,Transaction 890
TXN00000891,101-001,9993.95,2025-09-16T09:52:45.436448,Transaction 891
TXN00000892,101-002,117.4,2025-09-16T09:52:45.436451,Transaction 892
TXN00000893,101-003,240.85,2025-09-16T09:52:45.436453,Transaction 893
TXN00000894,101-004,364.3,2025-09-16T09:52:45.436456,Transaction 894
TXN00000895,101-005,487.75,2025-09-16T09:52:45.436459,Transaction 895
TXN00000896,101-006,611.2,2025-09-16T09:52:45.436462,Transaction 896
TXN00000897,101-007,734.65,2025-09-16T09:52:45.436465,Transaction 897
TXN00000898,101-008,858.1,2025-09-16T09:52:45.436467,Transaction 898
TXN00000899,101-009,981.55,2025-09-16T09:52:45.436470,Transaction 899
TXN00000900,101-000,1105.0,2025-09-16T09:52:45.436473,Transaction 900
TXN00000901,101-001,1228.45,2025-09-16T09:52:45.436476,Transaction 901
TXN00000902,101-002,1351.9,2025-09-16T09:52:45.436479,Transaction 902
TXN00000903,101-003,1475.35,2025-09-16T09:52:45.436482,Transaction 903
TXN00000904,101-004,1598.8,2025-09-16T09:52:45.436485,Transaction 904
TXN00000905,101-005,1722.25,2025-09-16T09:52:45.436488,Transaction 905
TXN00000906,101-006,1845.7,2025-09-16T09:52:45.436491,Transaction 906
TXN00000907,101-007,1969.15,2025-09-16T09:52:45.436494,Transaction 907
TXN00000908,101-008,2092.6,2025-09-16T09:52:45.436497,Transaction 908
TXN00000909,101-009,2216.05,2025-09-16T09:52:45.436500,Transaction 909
TXN00000910,101-000,2339.5,2025-09-16T09:52:45.436503,Transaction 910
TXN00000911,101-001,2462.95,2025-09-16T09:52:45.436506,Transaction 911
TXN00000912,101-002,2586.4,2025-09-16T09:52:45.436508,Transaction 912
TXN00000913,101-003,2709.85,2025-09-16T09:52:45.436511,Transaction 913
TXN00000914,101-004,2833.3,2025-09-16T09:52:45.436514,Transaction 914
TXN00000915,101-005,2956.75,2025-09-16T09:52:45.436517,Transaction 915
TXN00000916,101-006,3080.2,2025-09-16T09:52:45.436520,Transaction 916
TXN00000917,101-007,3203.65,2025-09-16T09:52:45.436523,Transaction 917
TXN00000918,101-008,3327.1,2025-09-16T09:52:45.436525,Transaction 918
TXN00000919,101-009,3450.55,2025-09-16T09:52:45.436528,Transaction 919
TXN00000920,101-000,3574.0,2025-09-16T09:52:45.436531,Transaction 920
TXN00000921,101-001,3697.45,2025-09-16T09:52:45.436534,Transaction 921
TXN00000922,101-002,3820.9,2025-09-16T09:52:45.436537,Transaction 922
TXN00000923,101-003,3944.35,2025-09-16T09:52:45.436540,Transaction 923
TXN00000924,101-004,4067.8,2025-09-16T09:52:45.436542,Transaction 924
TXN00000925,101-005,4191.25,2025-09-16T09:52:45.436545,Transaction 925
TXN00000926,101-006,4314.7,2025-09-16T09:52:45.436548,Transaction 926
TXN00000927,101-007,4438.15,2025-09-16T09:52:45.436551,Transaction 927
TXN00000928,101-008,4561.6,2025-09-16T09:52:45.436554,Transaction 928
TXN00000929,101-009,4685.05,2025-09-16T09:52:45.436557,Transaction 929
TXN00000930,101-000,4808.5,2025-09-16T09:52:45.436559,Transaction 930
TXN00000931,101-001,4931.95,2025-09-16T09:52:45.436562,Transaction 931
TXN00000932,101-002,5055.4,2025-09-16T09:52:45.436565,Transaction 932
TXN00000933,101-003,5178.85,2025-09-16T09:52:45.436568,Transaction 933
TXN00000934,101-004,5302.3,2025-09-16T09:52:45.436571,Transaction 934
TXN00000935,101-005,5425.75,2025-09-16T09:52:45.436573,Transaction 935
TXN00000936,101-006,5549.2,2025-09-16T09:52:45.436576,Transaction 936
TXN00000937,101-007,5672.65,2025-09-16T09:52:45.436579,Transaction 937
TXN00000938,101-008,5796.1,2025-09-16T09:52:45.436582,Transaction 938
TXN00000939,101-009,5919.55,2025-09-16T09:52:45.436585,Transaction 939
TXN00000940,101-000,6043.0,2025-09-16T09:52:45.436588,Transaction 940
TXN00000941,101-001,6166.45,2025-09-16T09:52:45.436590,Transaction 941
TXN00000942,101-002,6289.9,2025-09-16T09:52:45.436593,Transaction 942
TXN00000943,101-003,6413.35,2025-09-16T09:52:45.436596,Transaction 943
TXN00000944,101-004,6536.8,2025-09-16T09:52:45.436599,Transaction 944
TXN00000945,101-005,6660.25,2025-09-16T09:52:45.436602,Transaction 945
TXN00000946,101-006,6783.7,2025-09-16T09:52:45.436605,Transaction 946
TXN00000947,101-007,6907.15,2025-09-16T09:52:45.436607,Transaction 947
TXN00000948,101-008,7030.6,2025-09-16T09:52:45.436610,Transaction 948
TXN00000949,101-009,7154.05,2025-09-16T09:52:45.436613,Transaction 949
TXN00000950,101-000,7277.5,2025-09-16T09:52:45.436616,Transaction 950
TXN00000951,101-001,7400.95,2025-09-16T09:52:45.436619,Transaction 951
TXN00000952,101-002,7524.4,2025-09-16T09:52:45.436621,Transaction 952
TXN00000953,101-003,7647.85,2025-09-16T09:52:45.436624,Transaction 953
TXN00000954,101-004,7771.3,2025-09-16T09:52:45.436627,Transaction 954
TXN00000955,101-005,7894.75,2025-09-16T09:52:45.436630,Transaction 955
TXN00000956,101-006,8018.2,2025-09-16T09:52:45.436633,Transaction 956
TXN00000957,101-007,8141.65,2025-09-16T09:52:45.436636,Transaction 957
TXN00000958,101-008,8265.1,2025-09-16T09:52:45.436638,Transaction 958
TXN00000959,101-009,8388.55,2025-09-16T09:52:45.436641,Transaction 959
TXN00000960,101-000,8512.0,2025-09-16T09:52:45.436644,Transaction 960
TXN00000961,101-001,8635.45,2025-09-16T09:52:45.436647,Transaction 961
TXN00000962,101-002,8758.9,2025-09-16T09:52:45.436650,Transaction 962
TXN00000963,101-003,8882.35,2025-09-16T09:52:45.436652,Transaction 963
TXN00000964,101-004,9005.8,2025-09-16T09:52:45.436655,Transaction 964
TXN00000965,101-005,9129.25,2025-09-16T09:52:45.436658,Transaction 965
TXN00000966,101-006,9252.7,2025-09-16T09:52:45.436661,Transaction 966
TXN00000967,101-007,9376.15,2025-09-16T09:52:45.436664,Transaction 967
TXN00000968,101-008,9499.6,2025-09-16T09:52:45.436667,Transaction 968
TXN00000969,101-009,9623.05,2025-09-16T09:52:45.436670,Transaction 969
TXN00000970,101-000,9746.5,2025-09-16T09:52:45.436672,Transaction 970
TXN00000971,101-001,9869.95,2025-09-16T09:52:45.436675,Transaction 971
TXN00000972,101-002,9993.4,2025-09-16T09:52:45.436678,Transaction 972
TXN00000973,101-003,116.85,2025-09-16T09:52:45.436681,Transaction 973
TXN00000974,101-004,240.3,2025-09-16T09:52:45.436684,Transaction 974
TXN00000975,101-005,363.75,2025-09-16T09:52:45.436687,Transaction 975
TXN00000976,101-006,487.2,2025-09-16T09:52:45.436690,Transaction 976
TXN00000977,101-007,610.65,2025-09-16T09:52:45.436692,Transaction 977
TXN00000978,101-008,734.1,2025-09-16T09:52:45.436695,Transaction 978
TXN00000979,101-009,857.55,2025-09-16T09:52:45.436698,Transaction 979
TXN00000980,101-000,981.0,2025-09-16T09:52:45.436701,Transaction 980
TXN00000981,101-001,1104.45,2025-09-16T09:52:45.436704,Transaction 981
TXN00000982,101-002,1227.9,2025-09-16T09:52:45.436706,Transaction 982
TXN00000983,101-003,1351.35,2025-09-16T09:52:45.436709,Transaction 983
TXN00000984,101-004,1474.8,2025-09-16T09:52:45.436712,Transaction 984
TXN00000985,101-005,1598.25,2025-09-16T09:52:45.436715,Transaction 985
TXN00000986,101-006,1721.7,2025-09-16T09:52:45.436718,Transaction 986
TXN00000987,101-007,1845.15,2025-09-16T09:52:45.436721,Transaction 987
TXN00000988,101-008,1968.6,2025-09-16T09:52:45.436723,Transaction 988
TXN00000989,101-009,2092.05,2025-09-16T09:52:45.436726,Transaction 989
TXN00000990,101-000,2215.5,2025-09-16T09:52:45.436729,Transaction 990
TXN00000991,101-001,2338.95,2025-09-16T09:52:45.436732,Transaction 991
TXN00000992,101-002,2462.4,2025-09-16T09:52:45.436735,Transaction 992
TXN00000993,101-003,2585.85,2025-09-16T09:52:45.436738,Transaction 993
TXN00000994,101-004,2709.3,2025-09-16T09:52:45.436741,Transaction 994
TXN00000995,101-005,2832.75,2025-09-16T09:52:45.436744,Transaction 995
TXN00000996,101-006,2956.2,2025-09-16T09:52:45.436747,Transaction 996
TXN00000997,101-007,3079.65,2025-09-16T09:52:45.436750,Transaction 997
TXN00000998,101-008,3203.1,2025-09-16T09:52:45.436753,Transaction 998
TXN00000999,101-009,3326.55,2025-09-16T09:52:45.436755,Transaction 999
TXN00001000,101-000,3450.0,2025-09-16T09:52:45.436758,Transaction 1000
TXN00001001,101-001,3573.45,2025-09-16T09:52:45.436761,Transaction 1001
TXN00001002,101-002,3696.9,2025-09-16T09:52:45.436764,Transaction 1002
TXN00001003,101-003,3820.35,2025-09-16T09:52:45.436767,Transaction 1003
TXN00001004,101-004,3943.8,2025-09-16T09:52:45.436770,Transaction 1004
TXN00001005,101-005,4067.25,2025-09-16T09:52:45.436773,Transaction 1005
TXN00001006,101-006,4190.7,2025-09-16T09:52:45.436775,Transaction 1006
TXN00001007,101-007,4314.15,2025-09-16T09:52:45.436778,Transaction 1007
TXN00001008,101-008,4437.6,2025-09-16T09:52:45.436781,Transaction 1008
TXN00001009,101-009,4561.05,2025-09-16T09:52:45.436784,Transaction 1009
TXN00001010,101-000,4684.5,2025-09-16T09:52:45.436787,Transaction 1010
TXN00001011,101-001,4807.95,2025-09-16T09:52:45.436790,Transaction 1011
TXN00001012,101-002,4931.4,2025-09-16T09:52:45.436792,Transaction 1012
TXN00001013,101-003,5054.85,2025-09-16T09:52:45.436795,Transaction 1013
TXN00001014,101-004,5178.3,2025-09-16T09:52:45.436798,Transaction 1014
TXN00001015,101-005,5301.75,2025-09-16T09:52:45.436801,Transaction 1015
TXN00001016,101-006,5425.2,2025-09-16T09:52:45.436804,Transaction 1016
TXN00001017,101-007,5548.65,2025-09-16T09:52:45.436807,Transaction 1017
TXN00001018,101-008,5672.1,2025-09-16T09:52:45.436810,Transaction 1018
